11993.48425	0.014214251	-0.011631311	-6.38E-06	-0.041215055
11993.4895	0.014212517	-0.011848128	-0.000654867	-0.041397379
11993.49475	0.01420737	-0.012065875	-0.001307175	-0.041569386
11993.5	0.014198788	-0.012284498	-0.001963139	-0.041731013
11993.50525	0.014186755	-0.012503942	-0.002622592	-0.041882196
11993.51046	0.014171364	-0.012722709	-0.003281025	-0.042021991
11993.51568	0.014152531	-0.012942179	-0.003942574	-0.042151364
11993.52089	0.014130241	-0.013162296	-0.004607073	-0.042270262
11993.52611	0.014104478	-0.013383005	-0.005274355	-0.042378634
11993.53129	0.014075399	-0.013603036	-0.005940572	-0.042475925
11993.53648	0.014042859	-0.013823545	-0.006609211	-0.042562714
11993.54167	0.014006845	-0.014044476	-0.007280108	-0.042638958
11993.54685	0.013967346	-0.014265776	-0.007953097	-0.042704619
11993.55201	0.013924555	-0.014486385	-0.008624954	-0.042759434
11993.55718	0.01387829	-0.014707251	-0.009298554	-0.04280369
11993.56234	0.013828544	-0.014928318	-0.009973729	-0.042837358
11993.5675	0.013775308	-0.015149531	-0.010650313	-0.042860408
11993.57271	0.013718049	-0.015372831	-0.011334259	-0.042872877
11993.57792	0.013657224	-0.015596169	-0.012019299	-0.042874486
11993.58313	0.013592828	-0.015819486	-0.012705259	-0.042865214
11993.58834	0.013524857	-0.016042727	-0.013391969	-0.042845042
11993.59378	0.013450077	-0.016275647	-0.014109508	-0.042812336
11993.59921	0.013371393	-0.016508358	-0.014827477	-0.042767718
11993.60465	0.013288804	-0.016740793	-0.015545681	-0.042711177
11993.61009	0.013202309	-0.016972888	-0.016263921	-0.042642704
11993.61573	0.013108432	-0.017213284	-0.017009003	-0.042559038
11993.62138	0.013010352	-0.017453171	-0.017753691	-0.042462519
11993.62702	0.012908071	-0.017692478	-0.018497765	-0.04235315
11993.63266	0.012801593	-0.017931131	-0.019241004	-0.042230936
11993.63849	0.012687206	-0.018176888	-0.020007631	-0.042091217
11993.64432	0.012568353	-0.018421791	-0.020772889	-0.041937818
11993.65015	0.012445045	-0.01866576	-0.021536534	-0.041770757
11993.65598	0.01231729	-0.018908716	-0.022298325	-0.041590059
11993.66198	0.012181123	-0.019157717	-0.023080465	-0.041389794
11993.66798	0.012040269	-0.019405474	-0.023860119	-0.041175137
11993.67398	0.011894744	-0.0196519	-0.024637023	-0.040946128
11993.67998	0.011744565	-0.019896908	-0.025410917	-0.04070281
11993.68615	0.01158549	-0.020146993	-0.026202384	-0.040438052
11993.69231	0.011421547	-0.020395401	-0.026990118	-0.040158311
11993.69847	0.011252761	-0.020642038	-0.027773835	-0.039863651
11993.70464	0.011079158	-0.020886813	-0.028553256	-0.039554141
11993.71096	0.010896188	-0.021135753	-0.029347648	-0.039221459
11993.71728	0.010708213	-0.021382541	-0.030136932	-0.03887333
11993.7236	0.010515267	-0.021627081	-0.030920812	-0.038509847
11993.72992	0.010317385	-0.021869275	-0.031698991	-0.038131106
11993.73639	0.010109674	-0.022114754	-0.032489643	-0.037727566
11993.74286	0.009896867	-0.02235757	-0.033273698	-0.037308253
11993.74933	0.009679009	-0.022597622	-0.034050843	-0.036873288
11993.75581	0.009456143	-0.022834809	-0.034820771	-0.036422802
11993.76243	0.009222987	-0.023074417	-0.035600736	-0.035945961
11993.76905	0.008984692	-0.023310815	-0.036372502	-0.035453164
11993.77567	0.008741315	-0.023543898	-0.037135745	-0.034944569
11993.78229	0.008492913	-0.02377356	-0.037890149	-0.034420339
11993.78906	0.008233746	-0.024004785	-0.038652182	-0.033868233
11993.79584	0.007969451	-0.024232218	-0.039404307	-0.033300143
11993.80261	0.007700098	-0.024455749	-0.040146193	-0.032716266
11993.80938	0.007425756	-0.024675274	-0.040877516	-0.032116805
11993.8163	0.00714015	-0.024895494	-0.041614061	-0.031487937
11993.82323	0.006849483	-0.025111304	-0.042338886	-0.030843224
11993.83015	0.00655384	-0.025322596	-0.043051657	-0.030182905
11993.83708	0.006253303	-0.025529262	-0.043752045	-0.029507225
11993.84416	0.005940957	-0.025735736	-0.044455224	-0.028800543
11993.85124	0.00562368	-0.025937151	-0.04514477	-0.028078333
11993.85832	0.005301568	-0.026133397	-0.045820348	-0.02734088
11993.8654	0.004974722	-0.026324367	-0.04648163	-0.026588476
11993.87247	0.004644091	-0.026509493	-0.047126674	-0.025823381
11993.87953	0.004308954	-0.026689165	-0.047756859	-0.025044009
11993.8866	0.00396942	-0.026863281	-0.048371878	-0.024250672
11993.89366	0.003625596	-0.027031745	-0.04897143	-0.023443686
11993.90043	0.003292221	-0.027187775	-0.04953114	-0.022657924
11993.9072	0.002955106	-0.027338447	-0.050076126	-0.021860216
11993.91397	0.002614354	-0.027483679	-0.050606143	-0.021050855
11993.92074	0.002270065	-0.027623395	-0.05112095	-0.020230143
11993.92721	0.001937301	-0.027751891	-0.051599252	-0.019434217
11993.93369	0.001601485	-0.027875198	-0.052063203	-0.01862844
11993.94017	0.001262709	-0.027993254	-0.052512608	-0.017813087
11993.94665	0.000921069	-0.028105996	-0.052947278	-0.016988437
11993.95285	0.000591707	-0.028208806	-0.053349074	-0.016191238
11993.95904	0.000259898	-0.028306651	-0.053737065	-0.015386043
11993.96524	-7.43E-05	-0.028399482	-0.054111099	-0.014573104
11993.97144	-0.000410717	-0.028487252	-0.054471028	-0.013752677
11993.97735	-0.000733725	-0.028566226	-0.054801126	-0.012963248
11993.98326	-0.001058646	-0.028640514	-0.055118139	-0.012167467
11993.98917	-0.001385402	-0.028710079	-0.055421951	-0.011365563
11993.99509	-0.001713914	-0.028774886	-0.055712453	-0.010557767
11994.0007	-0.002027299	-0.028831969	-0.055975791	-0.00978575
11994.00631	-0.002342128	-0.028884706	-0.056226951	-0.009008837
11994.01192	-0.002658332	-0.02893307	-0.056465849	-0.008227228
11994.01753	-0.002975841	-0.028977034	-0.056692402	-0.007441127
11994.02281	-0.00327575	-0.029014366	-0.056894246	-0.006697486
11994.02809	-0.003576695	-0.029047762	-0.057085029	-0.005950222
11994.03337	-0.003878618	-0.029077202	-0.057264691	-0.005199507
11994.03866	-0.00418146	-0.029102669	-0.057433176	-0.004445517
11994.04385	-0.004479987	-0.029123814	-0.057587847	-0.003701335
