2.038358608;-0.412644054;6.29E-08;-6.38E-08;4.21E-07;-0.961130954;-0.276092901
2.07347157;-0.412644055;7.82E-08;-2.89E-09;4.51E-07;-0.97939167;-0.201970185
2.108584531;-0.412644054;9.45E-08;6.39E-08;4.73E-07;-0.991944854;-0.126670463
2.143697493;-0.412644051;1.11E-07;1.35E-07;4.84E-07;-0.99871735;-0.050632551
2.178810454;-0.412644045;1.28E-07;2.09E-07;4.84E-07;-0.999669689;0.025700428
2.214663838;-0.412644036;1.45E-07;2.85E-07;4.72E-07;-0.994630987;0.103485263
2.250517222;-0.412644024;1.62E-07;3.61E-07;4.48E-07;-0.983549037;0.180641335
2.286370606;-0.41264401;1.77E-07;4.34E-07;4.13E-07;-0.966491172;0.256699853
2.322223989;-0.412643993;1.91E-07;5.03E-07;3.65E-07;-0.943561033;0.331198697
2.358027416;-0.412643974;2.04E-07;5.66E-07;3.08E-07;-0.914941791;0.403585826
2.393830842;-0.412643953;2.13E-07;6.20E-07;2.40E-07;-0.880778956;0.473527645
2.429634268;-0.41264393;2.21E-07;6.66E-07;1.63E-07;-0.841279518;0.540600381
2.465437695;-0.412643905;2.25E-07;7.00E-07;7.98E-08;-0.796682804;0.604397642
2.500390863;-0.41264388;2.26E-07;7.23E-07;-7.48E-09;-0.74848646;0.663150072
2.535344031;-0.412643855;2.24E-07;7.33E-07;-9.85E-08;-0.695967805;0.718072987
2.5702972;-0.412643829;2.19E-07;7.31E-07;-1.92E-07;-0.639430119;0.76884922
2.605250368;-0.412643804;2.11E-07;7.16E-07;-2.85E-07;-0.579199894;0.815185551
2.642350544;-0.412643778;1.99E-07;6.86E-07;-3.82E-07;-0.511618928;0.859212472
2.679450719;-0.412643753;1.83E-07;6.42E-07;-4.76E-07;-0.440709596;0.897649738
2.716550895;-0.41264373;1.63E-07;5.85E-07;-5.63E-07;-0.366933203;0.930247292
2.753651071;-0.41264371;1.41E-07;5.15E-07;-6.42E-07;-0.290769705;0.95679307
2.788668283;-0.412643693;1.17E-07;4.38E-07;-7.08E-07;-0.217138388;0.97614083
2.823685495;-0.412643679;9.16E-08;3.53E-07;-7.63E-07;-0.142248557;0.989830969
2.858702707;-0.412643669;6.41E-08;2.61E-07;-8.07E-07;-0.066534267;0.997784141
2.893719919;-0.412643661;3.52E-08;1.62E-07;-8.38E-07;0.009565649;0.999954248
2.929108725;-0.412643657;5.19E-09;5.95E-08;-8.57E-07;0.086415207;0.996259209
