11996.40362	0.773667691	-0.001467354	0.01000997	-2.473107644
11996.40647	0.77366042	-0.008498193	-0.015125458	-2.473192812
11996.40931	0.773581692	-0.01552888	-0.040261067	-2.4730004
11996.41215	0.773431511	-0.022558624	-0.06539362	-2.472530419
11996.415	0.773209891	-0.029586639	-0.090519883	-2.47178292
11996.41766	0.772937795	-0.036161536	-0.114025719	-2.470832068
11996.42032	0.772603176	-0.04273358	-0.137520561	-2.469638345
11996.42298	0.772206068	-0.049302126	-0.16100176	-2.468201884
11996.42564	0.771746509	-0.055866527	-0.18446667	-2.46652285
11996.4287	0.771139246	-0.063428606	-0.211495573	-2.464286315
11996.43177	0.770449122	-0.070983331	-0.238495257	-2.461727964
11996.43484	0.769676234	-0.078529716	-0.265461678	-2.458848199
11996.43791	0.768820689	-0.086066775	-0.292390795	-2.455647469
11996.44127	0.767787377	-0.094321907	-0.321880309	-2.451768251
11996.44463	0.766654943	-0.102563339	-0.35131478	-2.447504234
11996.448	0.765423584	-0.11078978	-0.380688906	-2.44285623
11996.45136	0.764093509	-0.11899994	-0.409997399	-2.437825128
11996.45497	0.762559972	-0.127772465	-0.441304319	-2.432013765
11996.45857	0.760913801	-0.136523266	-0.472523463	-2.425765462
11996.46217	0.759155323	-0.14525077	-0.503648391	-2.419081599
11996.46577	0.757284888	-0.153953412	-0.534672686	-2.411963651
11996.46958	0.755188179	-0.163116419	-0.567324206	-2.403976051
11996.47338	0.752967463	-0.172248117	-0.599848829	-2.395507933
11996.47719	0.750623236	-0.181346681	-0.632239086	-2.38656139
11996.481	0.748156025	-0.190410294	-0.664487542	-2.377138634
11996.48498	0.745441713	-0.199860322	-0.698091121	-2.366765412
11996.48896	0.742593864	-0.209267993	-0.731522712	-2.355875552
11996.49295	0.73961318	-0.218631254	-0.764773919	-2.344472014
11996.49693	0.736500397	-0.227948066	-0.797836404	-2.332557895
11996.50108	0.733121026	-0.237593822	-0.83203967	-2.319618459
11996.50522	0.729600283	-0.24718479	-0.866020227	-2.306133214
11996.50937	0.725939111	-0.256718714	-0.899768868	-2.292106136
11996.51352	0.722138491	-0.266193355	-0.933276455	-2.277541359
11996.51782	0.718052597	-0.275949962	-0.967746798	-2.261880288
11996.52212	0.713819128	-0.285638027	-1.001938371	-2.245651001
11996.52641	0.709439302	-0.295255117	-1.035841263	-2.228858643
11996.53071	0.704914382	-0.304798824	-1.069445661	-2.211508536
11996.53516	0.700085782	-0.314584616	-1.103858915	-2.192993063
11996.5396	0.695105019	-0.324286835	-1.137932216	-2.173893749
11996.54404	0.689973629	-0.333902903	-1.171655074	-2.154217064
11996.54849	0.684693191	-0.343430267	-1.205017124	-2.133969672
11996.55307	0.679090377	-0.353164865	-1.239050737	-2.11248766
11996.55766	0.673332456	-0.362799612	-1.272678247	-2.090413124
11996.56224	0.667421315	-0.372331811	-1.305888714	-2.067754022
11996.56682	0.661358891	-0.3817588	-1.338671361	-2.044518519
11996.57155	0.654954409	-0.391361907	-1.372000061	-2.019976396
11996.57628	0.648393563	-0.40084764	-1.404851595	-1.994840277
11996.581	0.641678636	-0.410213213	-1.43721472	-1.96911978
11996.58573	0.634811961	-0.419455889	-1.469078394	-1.942824738
11996.59059	0.627581631	-0.428846472	-1.501371078	-1.915144953
11996.59546	0.620195442	-0.438100873	-1.533110539	-1.886877281
11996.60033	0.612656115	-0.447216258	-1.56428539	-1.858033184
11996.6052	0.604966424	-0.45618985	-1.594884488	-1.828624352
11996.61021	0.596888264	-0.465285489	-1.625801532	-1.797741789
11996.61523	0.588656602	-0.474224768	-1.656084013	-1.766285507
11996.62025	0.580274652	-0.483004842	-1.685720574	-1.734269029
11996.62526	0.57174568	-0.491622938	-1.714700159	-1.701706105
11996.63044	0.562798225	-0.500339254	-1.743890629	-1.667562392
11996.63561	0.553701604	-0.508877484	-1.772359278	-1.632867817
11996.64078	0.544459583	-0.517234817	-1.800094988	-1.597638211
11996.64596	0.53507598	-0.525408527	-1.827087	-1.561889629
11996.65099	0.525815742	-0.533180948	-1.852620485	-1.526632061
11996.65602	0.51642881	-0.540774754	-1.877431134	-1.490914003
11996.66106	0.506918846	-0.548187664	-1.901510033	-1.454750833
11996.66609	0.497289552	-0.555417479	-1.924848606	-1.418158107
11996.67098	0.487831782	-0.562258341	-1.946787507	-1.382241478
11996.67586	0.478268567	-0.568922809	-1.968013828	-1.345949453
11996.68075	0.468603406	-0.575409084	-1.988520645	-1.309296714
11996.68563	0.458839829	-0.58171544	-2.008301347	-1.272298066
11996.69038	0.449267437	-0.587665884	-2.02680979	-1.236051138
11996.69512	0.439608883	-0.593443644	-2.044622025	-1.199505875
11996.69987	0.429867482	-0.599047337	-2.061732844	-1.162676169
11996.70461	0.420046575	-0.604475648	-2.078137325	-1.125576005
11996.70922	0.41043821	-0.609577197	-2.093384796	-1.089308663
11996.71382	0.400761159	-0.614511148	-2.107958032	-1.052812587
11996.71843	0.391018536	-0.619276477	-2.121853304	-1.016100807
11996.72304	0.381213473	-0.62387222	-2.135067142	-0.979186415
11996.7275	0.371645318	-0.628167453	-2.147231141	-0.943196197
11996.73197	0.362024252	-0.632301484	-2.158748181	-0.907039752
11996.73644	0.352353171	-0.636273598	-2.169615793	-0.870729176
11996.74091	0.342634982	-0.640083133	-2.179831742	-0.834276605
11996.74524	0.333181768	-0.64361675	-2.189101849	-0.79885218
11996.74957	0.323689768	-0.646996829	-2.197757338	-0.763317085
11996.75389	0.314161646	-0.650222915	-2.205796801	-0.727682424
11996.75822	0.304600069	-0.653294601	-2.213219038	-0.691959315
