99994.7349,-0.942426637,-1.300587364,-4.265683882,3.106549553
99994.74132,-0.96949133,-1.280295832,-4.15595155,3.207225354
99994.74775,-0.995842206,-1.259369184,-4.043577684,3.30417581
99994.75418,-1.021462683,-1.237831616,-3.92868792,3.397324608
99994.7606,-1.046337013,-1.215707782,-3.81141018,3.486599776
99994.76726,-1.071297315,-1.192202445,-3.687564861,3.574907981
99994.77392,-1.095425566,-1.168123547,-3.561444761,3.658918034
99994.78057,-1.118707113,-1.143499927,-3.433199203,3.738564821
99994.78723,-1.14112832,-1.118360813,-3.302979412,3.813788551
99994.79364,-1.161883988,-1.093705675,-3.175923645,3.881961811
99994.80004,-1.181820587,-1.068627172,-3.047318963,3.945943167
99994.80645,-1.200928632,-1.043152295,-2.917304684,4.005693296
99994.81286,-1.219199549,-1.017308251,-2.786021105,4.061177628
99994.81901,-1.235952953,-0.992163697,-2.658863218,4.110424751
99994.82517,-1.251920995,-0.966728352,-2.530790689,4.155686698
99994.83132,-1.267098431,-0.941026803,-2.401929957,4.196945159
99994.83747,-1.281480806,-0.915083717,-2.272407747,4.234185936
99994.84338,-1.294535317,-0.889976383,-2.147573369,4.266145075
99994.84929,-1.30685126,-0.864691248,-2.022359053,4.294387402
99994.85519,-1.318426722,-0.83925028,-1.896877284,4.318910952
99994.8611,-1.329260456,-0.813675431,-1.771240336,4.339717243
99994.86676,-1.338936837,-0.789085638,-1.65091729,4.356158199
99994.87241,-1.347932895,-0.764412477,-1.530652854,4.369203915
99994.87807,-1.356249237,-0.739675125,-1.41054474,4.378864581
99994.88372,-1.363887021,-0.71489268,-1.290690124,4.385153258
99994.88911,-1.370529507,-0.691274378,-1.176908065,4.388021554
99994.89449,-1.376560443,-0.667648789,-1.063526293,4.387864078
99994.89987,-1.381982206,-0.644032159,-0.950627115,4.384699236
99994.90526,-1.386797613,-0.620440616,-0.838292121,4.378547715
99994.91033,-1.390782748,-0.598250348,-0.733040574,4.370039754
99994.9154,-1.394235576,-0.576109868,-0.628428732,4.358921856
99994.92047,-1.397159511,-0.554032361,-0.524522968,4.345216776
99994.92555,-1.399558299,-0.532030885,-0.421388901,4.328948983
99994.93023,-1.401310279,-0.511796577,-0.326910999,4.311677005
99994.93491,-1.402621557,-0.491648182,-0.233196671,4.29226473
99994.9396,-1.403495825,-0.47159567,-0.140295764,4.270735229
99994.94428,-1.403937008,-0.451648899,-0.048257451,4.247112745
99994.9484,-1.403970409,-0.434206276,0.03191386,4.224634307
99994.95252,-1.403675195,-0.416859474,0.111348303,4.200575558
99994.95663,-1.403054466,-0.399614961,0.190013779,4.174955183
99994.96075,-1.402111454,-0.382479127,0.26787865,4.147792525
99994.96455,-1.400957471,-0.36675894,0.339036285,4.121360071
99994.96836,-1.399534331,-0.351141692,0.409460583,4.093646019
99994.97216,-1.397844869,-0.335632224,0.479127711,4.064667061
99994.97596,-1.395892006,-0.320235313,0.548014207,4.034440334
99994.9804,-1.393283106,-0.302410114,0.627411798,3.997599597
99994.98484,-1.390324307,-0.284752097,0.705678041,3.959111173
99994.98927,-1.387020712,-0.267268509,0.782777579,3.919004575
99994.99371,-1.383377573,-0.249966464,0.858675811,3.877310081
99994.99863,-1.378956039,-0.231036783,0.941237923,3.829349138
99995.00354,-1.37413274,-0.212347301,1.022242216,3.779524209
99995.00845,-1.368915438,-0.193907067,1.101645093,3.727879491
99995.01336,-1.3633121,-0.175724907,1.179404203,3.674460192
99995.01868,-1.356818186,-0.156335967,1.261710202,3.614663104
99995.024,-1.349891796,-0.13727039,1.341989728,3.552899125
99995.02932,-1.342543845,-0.118538481,1.42019399,3.489229518
99995.03464,-1.334785492,-0.100150207,1.496276039,3.423716735
99995.03983,-1.326826472,-0.082539479,1.568460277,3.358043169
99995.04503,-1.318498027,-0.065274091,1.638538626,3.290733866
99995.05022,-1.309811197,-0.048362382,1.706472516,3.221850037
99995.05541,-1.300777211,-0.031812365,1.772225142,3.151453773
99995.06019,-1.292165749,-0.016906683,1.830783278,3.085381652
99995.06497,-1.283278934,-0.002319645,1.887438036,3.018131469
99995.06975,-1.274125926,0.011943238,1.942164699,2.949753488
99995.07453,-1.264715993,0.025876699,1.994939866,2.880298466
99995.07848,-1.256768459,0.037116873,2.03698204,2.822241259
99995.08242,-1.248657857,0.048126852,2.077669998,2.763515284
99995.08636,-1.240389549,0.058904058,2.116992628,2.704149728
99995.0903,-1.231968935,0.069446028,2.154939437,2.644173945
99995.09512,-1.221478054,0.082007935,2.199436645,2.570083695
99995.09994,-1.2107778,0.094210882,2.24184708,2.495180221
99995.10476,-1.199878267,0.106051081,2.282155361,2.419518077
99995.10957,-1.188789614,0.11752501,2.320347512,2.343152067
99995.11515,-1.175743638,0.130333164,2.361860078,2.254032468
99995.12072,-1.162474329,0.142642525,2.400508641,2.164130689
99995.12629,-1.148997689,0.15444897,2.436278582,2.07353254
99995.13186,-1.135329786,0.165748861,2.469157816,1.982323996
99995.13777,-1.12063875,0.177179375,2.500867931,1.884991885
99995.14369,-1.105769941,0.188033049,2.529305569,1.787172763
99995.1496,-1.090742726,0.198307306,2.554465533,1.688969615
99995.15551,-1.075576476,0.208000182,2.576345808,1.590485253
99995.16121,-1.060824236,0.216803131,2.594355303,1.49525713
99995.16692,-1.045977949,0.225062497,2.609314184,1.399954767
99995.17262,-1.03105501,0.23277812,2.621228932,1.304669922
99995.17833,-1.016072753,0.239950358,2.630108715,1.209493887
99995.18379,-1.001686237,0.246309936,2.635778204,1.118540034
99995.18926,-0.987276293,0.252173263,2.638688196,1.027848589
99995.19472,-0.972857961,0.257541988,2.638853561,0.937498334
99995.20018,-0.958446184,0.262418189,2.636291348,0.847567416
99995.20537,-0.944772902,0.266597143,2.631347544,0.762581582
99995.21057,-0.931131591,0.27033624,2.6239771,0.67811021
99995.21576,-0.917534801,0.273638322,2.614200007,0.594218604
99995.22095,-0.903994963,0.276506564,2.602037952,0.510971368
99995.22581,-0.891369686,0.278803699,2.588497286,0.433603662
99995.23068,-0.87881528,0.280726106,2.572903411,0.356909946
99995.23554,-0.866341682,0.282277187,2.555278141,0.280941628
99995.24041,-0.853958715,0.283460594,2.535644531,0.205749459
99995.24484,-0.842761017,0.284222133,2.516023458,0.137943695
99995.24927,-0.831653917,0.284684679,2.494773862,0.070861571
99995.2537,-0.820644592,0.28485152,2.471915818,0.00454002
99995.25814,-0.809740124,0.284726109,2.447470199,-0.060984551
99995.26187,-0.800642383,0.284396401,2.425665257,-0.115527576
99995.26561,-0.791628108,0.283864181,2.402762871,-0.169458629
99995.26934,-0.782701372,0.283131775,2.378776807,-0.222756846
99995.27307,-0.773866193,0.282201584,2.353721214,-0.275401656
99995.27708,-0.764496008,0.280986856,2.325674746,-0.331118259
99995.28108,-0.755240541,0.279550593,2.296432964,-0.386035188
99995.28509,-0.746104541,0.277896048,2.266014743,-0.440128207
99995.28909,-0.73709268,0.276026565,2.234439425,-0.4933735
99995.29364,-0.727011984,0.273646516,2.197192466,-0.552799979
99995.29819,-0.717104013,0.270998747,2.158507706,-0.611068751
