90.59614612	0.999985339	-0.007404459
90.62317488	0.999054922	-0.061423254
90.64980697	0.996712103	-0.114475097
90.67643906	0.992960392	-0.167203795
90.70307116	0.987810314	-0.219463272
90.72970325	0.98127626	-0.271112048
90.75622419	0.973412127	-0.321803112
90.78274513	0.964214905	-0.371624908
90.80926607	0.953709232	-0.420456802
90.835787	0.94192283	-0.468186859
90.86248857	0.928793326	-0.515024628
90.88919014	0.914430605	-0.560545713
90.91589171	0.898870949	-0.604665344
90.94259328	0.88215273	-0.647309821
90.96979063	0.863974722	-0.68916475
90.99698798	0.844680754	-0.729369353
91.02418533	0.824316296	-0.767880478
91.05138268	0.802927794	-0.80466659
91.07943636	0.779842949	-0.840782082
91.10749004	0.755771168	-0.87502966
91.13554372	0.73076486	-0.907409289
91.1635974	0.704876239	-0.93793132
91.19295025	0.676900524	-0.967899968
91.2223031	0.648074322	-0.995889285
91.25165595	0.618455148	-1.021939966
91.2810088	0.588099157	-1.046100113
91.31225679	0.555034934	-1.069803788
91.34350477	0.521261624	-1.091498053
91.37475276	0.486840867	-1.111257958
91.40600074	0.451831861	-1.129161082
91.44005288	0.413077907	-1.146649129
91.47410501	0.373762937	-1.162126984
91.50815714	0.333953785	-1.175692132
91.54220927	0.293713989	-1.187437063
91.58077532	0.247696093	-1.198649188
91.61934136	0.201286757	-1.207749316
91.6579074	0.154565674	-1.214833318
91.69647345	0.107609098	-1.219979083
91.74506246	0.048227063	-1.223791962
91.79365147	-0.011269637	-1.224690973
91.84224048	-0.070739496	-1.222693204
91.89082949	-0.130040834	-1.217761121
91.94200223	-0.192155043	-1.209293862
91.99317498	-0.253746965	-1.19730313
92.04434772	-0.314630134	-1.181567683
92.09552046	-0.374606181	-1.16181753
92.13665592	-0.422017379	-1.142820534
92.17779139	-0.468586651	-1.120855207
92.21892686	-0.51418805	-1.095744009
92.26006233	-0.558688711	-1.067309475
92.29626082	-0.596827078	-1.039400879
92.33245931	-0.633904416	-1.008675341
92.3686578	-0.66981688	-0.975036171
92.40485629	-0.704457728	-0.938401933
92.43767962	-0.734677744	-0.902540599
92.47050296	-0.763678835	-0.864133589
92.50332629	-0.791377144	-0.823168473
92.53614962	-0.817689002	-0.779652324
92.56667069	-0.84083839	-0.736923566
92.59719175	-0.862650748	-0.692053776
92.62771282	-0.883061552	-0.645101783
92.65823388	-0.902008578	-0.596144667
92.68716961	-0.918565532	-0.547965401
92.71610534	-0.933704635	-0.498167344
92.74504107	-0.947380606	-0.446862657
92.7739768	-0.95955179	-0.394177436
92.80181347	-0.96980519	-0.342320446
92.82965014	-0.978600598	-0.289450778
92.8574868	-0.985911793	-0.235713338
92.88532347	-0.991716825	-0.181261045
92.91242267	-0.995904405	-0.127717103
92.93952187	-0.998635577	-0.07380084
92.96662107	-0.999902334	-0.019668611
92.99372026	-0.999701007	0.034521533
93.02038643	-0.998070398	0.087747953
93.0470526	-0.995023442	0.140725476
93.07371876	-0.990568728	0.193305813
93.10038493	-0.984718782	0.245344639
93.1269041	-0.977533539	0.296421229
93.15342327	-0.969004218	0.346692178
93.17994244	-0.959153819	0.396032986
93.20646161	-0.948008536	0.444327427
93.23312384	-0.935527255	0.491718861
93.25978608	-0.921799131	0.537843732
93.28644832	-0.906859122	0.582612359
93.31311055	-0.890744407	0.625945931
93.34022705	-0.873190691	0.668475757
93.36734355	-0.854505537	0.709390717
93.39446005	-0.834733393	0.748642265
93.42157654	-0.813919824	0.786193507
93.44950055	-0.791447112	0.823058945
93.47742455	-0.767970777	0.858077639
93.50534856	-0.743542471	0.891244191
93.53327256	-0.718213792	0.922563842
93.56243368	-0.690857549	0.953316056
93.5915948	-0.662633385	0.982097773
93.62075592	-0.633598252	1.008944833
93.64991704	-0.603807886	1.03390096
93.68088602	-0.571404522	1.058390451
93.71185499	-0.538274046	1.080871229
93.74282397	-0.504477587	1.101414539
93.77379294	-0.470073956	1.120094888
93.80742426	-0.432090769	1.1383603
93.84105557	-0.393527328	1.154617093
93.87468688	-0.354449617	1.168960883
93.9083182	-0.314920407	1.181483438
93.94616351	-0.269972579	1.193504956
93.98400883	-0.224609481	1.203442409
94.02185415	-0.178908209	1.211394061
94.05969947	-0.132942352	1.217442368
94.10622092	-0.076180161	1.222364546
94.15274237	-0.019251612	1.224591561
94.19926383	0.037718534	1.224161673
94.24578528	0.094606481	1.22106729
94.28746556	0.145402759	1.215989556
94.32914584	0.195940949	1.208662776
94.37082612	0.246125174	1.198992424
94.4125064	0.295855295	1.186859162
94.45418668	0.345026186	1.17212114
94.49586696	0.393525775	1.154617712
94.53754725	0.441235004	1.13417586
94.57922753	0.488027741	1.11061339
94.61709505	0.529633395	1.086343352
94.65496258	0.570266026	1.059204496
94.69283011	0.609814378	1.029065976
94.73069764	0.648162782	0.995807573
94.76475794	0.681531611	0.963139638
94.79881824	0.71374227	0.927798356
94.83287854	0.744702813	0.88973745
94.86693884	0.774320325	0.848929237
94.89831096	0.800331444	0.808904453
94.92968308	0.82505027	0.766555105
94.9610552	0.848404282	0.72191239
94.99242732	0.870322488	0.675026748
95.02195229	0.88957668	0.628915618
95.05147727	0.907441861	0.580956137
95.08100224	0.923864753	0.531240685
95.11052722	0.938795244	0.479877644
95.13877143	0.951638181	0.429315141
95.16701564	0.9630347	0.377480876
95.19525985	0.972950718	0.324508752
95.22350406	0.981356231	0.270543256
95.25087057	0.988035284	0.217452901
95.27823708	0.993252322	0.163723494
95.3056036	0.996991924	0.10950916
95.33297011	0.999243043	0.054968321
